  -4.0000000000000000        0.0000000000000000     
  -3.7999999999999998        0.0000000000000000     
  -3.6000000000000001        4.0000000000000002E-004
  -3.3999999999999999        4.0000000000000002E-004
  -3.2000000000000002        1.1000000000000001E-003
  -3.0000000000000000        1.0000000000000000E-003
  -2.7999999999999998        2.3999999999999998E-003
  -2.5999999999999996        3.0999999999999999E-003
  -2.3999999999999999        5.8999999999999999E-003
  -2.2000000000000002        9.7000000000000003E-003
  -2.0000000000000000        1.2300000000000000E-002
  -1.7999999999999998        1.6299999999999999E-002
  -1.5999999999999996        2.7199999999999998E-002
  -1.3999999999999999        3.1800000000000002E-002
  -1.1999999999999997        4.6699999999999998E-002
  -1.0000000000000000        5.3100000000000001E-002
 -0.79999999999999982        6.3000000000000000E-002
 -0.59999999999999964        7.0999999999999994E-002
 -0.39999999999999991        7.3300000000000004E-002
 -0.19999999999999973        8.0399999999999999E-002
   0.0000000000000000        8.0900000000000000E-002
  0.20000000000000018        7.8000000000000000E-002
  0.40000000000000036        7.0400000000000004E-002
  0.60000000000000053        6.2600000000000003E-002
  0.80000000000000071        5.2900000000000003E-002
   1.0000000000000000        4.2000000000000003E-002
   1.2000000000000002        3.2800000000000003E-002
   1.4000000000000004        2.5399999999999999E-002
   1.6000000000000005        1.8400000000000000E-002
   1.8000000000000007        1.4100000000000000E-002
   2.0000000000000000        8.8000000000000005E-003
   2.2000000000000002        6.7000000000000002E-003
   2.4000000000000004        4.4000000000000003E-003
   2.6000000000000005        1.6999999999999999E-003
   2.8000000000000007        8.9999999999999998E-004
   3.0000000000000000        2.0000000000000001E-004
   3.2000000000000002        5.0000000000000001E-004
   3.4000000000000004        1.0000000000000000E-004
   3.6000000000000005        0.0000000000000000     
   3.8000000000000007        0.0000000000000000     
   4.0000000000000000        0.0000000000000000     
